54,0,555,1063
54,0,529,1108
54,0,503,1141
54,0,538,1215
54,0,571,1182
54,0,506,1325
54,0,493,1374
54,0,496,1407
54,0,446,1397
54,0,577,1329
114,0,597,1298
114,0,524,1426
114,0,577,1393
114,0,475,1015
114,0,520,954
